cliente_id;nome;cpf;data_nascimento;score_credito;renda_mensal;estado;data_cadastro
1782;Sr. Asafe Rios;504.763.921-52;1982-08-21;357;4050.59;MG;2021-09-02
1783;Daniel Cardoso;547.912.683-00;1967-06-24;735;5931.66;SP;2024-12-20
1784;Cecilia Fogaça;253.167.904-99;1961-12-11;647;6250.32;MG;2024-12-07
1785;Ana Laura Fernandes;435.901.678-66;1968-09-27;646;6072.02;SP;2021-12-02
1786;Lívia Campos;510.928.376-12;1975-07-16;584;5983.98;GO;2022-12-12
1787;Melina da Cruz;397.045.682-74;2008-06-04;658;5458.05;PE;2023-11-26
1788;Lucas Gabriel Barros;975.340.182-50;2002-12-20;467;4022.96;PR;2021-12-08
1789;Gustavo Henrique Rezende;850.769.243-56;2003-12-08;520;3521.72;BA;2021-09-17
1790;Antony Siqueira;759.120.863-21;1989-07-08;522;3109.77;PR;2021-08-30
1791;Otávio Gonçalves;059.614.283-89;1972-08-13;850;8131.34;SP;2022-11-18
1792;Antônio Porto;318.276.954-55;1987-12-31;850;5577.1;SC;2022-07-12
1793;Aylla Aparecida;601.792.438-96;1990-01-27;628;3730.49;PE;2021-05-11
1794;Gael Henrique da Cruz;975.038.614-01;1968-08-09;536;3369.87;PR;2024-12-29
1795;Rhavi Alves;601.459.278-49;1991-09-17;768;5747.77;CE;2024-07-09
1796;Luiz Felipe Gomes;829.360.745-92;2005-09-13;748;6588.12;RJ;2023-10-14
1797;Caleb Gomes;091.732.458-79;1998-04-10;850;5320.56;GO;2023-11-13
1798;Laís Melo;592.087.346-92;1989-05-06;771;7314.44;BA;2021-04-24
1799;Dr. Raul da Luz;256.794.081-20;1998-03-18;503;5031.13;GO;2024-03-06
1800;Ana Laura Rezende;420.967.158-49;1960-01-28;660;5052.52;MG;2023-01-24
1801;Ester Pires;634.052.871-62;2000-12-20;521;3448.89;MG;2022-06-07
1802;Marcela Aparecida;630.219.874-78;1971-06-23;850;6800.68;RJ;2024-03-21
1803;Ana Luiza da Mota;875.693.201-40;1991-03-25;713;4913.1;RJ;2022-04-13
1804;Thomas Aragão;613.792.804-78;1957-10-08;526;5289.98;PE;2021-01-06
1805;Daniela Cavalcante;847.201.596-30;1998-11-19;458;3248.79;SP;2021-01-26
1806;Theo Sousa;257.846.910-58;1999-09-02;624;5103.37;RS;2021-04-05
1807;Ana Luiza Mendonça;834.209.671-87;1991-01-25;598;5179.82;GO;2023-01-16
1808;Maria Clara Ramos;927.068.413-03;1973-03-18;703;6358.64;SC;2021-11-04
1809;Luigi da Cruz;826.349.517-28;1956-12-16;501;3723.84;MG;2021-03-14
1810;Vitória Freitas;804.357.961-00;1970-12-23;763;6998.65;PE;2024-09-04
1811;Marcela Martins;047.536.281-08;1993-03-13;455;3991.48;SC;2022-04-05
1812;Marcos Vinicius Sousa;943.725.108-88;1956-02-13;382;3102.93;BA;2022-05-24
1813;Maria Laura Costela;675.043.819-93;1989-05-09;847;5828.11;SC;2022-10-18
1814;Ana Cecília Gomes;650.734.981-00;1978-01-28;519;4916.03;PR;2021-06-09
1815;Isis Garcia;971.052.846-76;2006-12-19;434;2839.24;CE;2023-02-03
1816;Sr. Arthur Miguel Gonçalves;013.564.879-39;1977-04-26;691;4893.71;RJ;2023-10-26
1817;Caleb Gonçalves;309.125.476-34;2005-12-08;591;5472.19;SP;2022-01-03
1818;Sra. Ana Laura Fernandes;917.320.645-80;1979-06-28;670;5626.82;RS;2023-11-23
1819;Thomas Cavalcanti;860.197.532-12;1991-09-18;579;5002.06;SP;2023-04-02
1820;Sophia Mendes;715.093.826-40;1998-12-24;605;5297.81;RJ;2023-08-11
1821;Eloá Leão;298.765.410-30;1981-03-15;560;4297.43;PR;2022-09-29
1822;Hellena da Mata;169.487.520-20;1968-01-15;501;3972.99;BA;2021-06-26
1823;Clarice Moreira;273.198.065-68;1979-11-25;522;3061.95;PE;2023-07-25
1824;Aurora Rocha;217.354.980-41;2007-10-22;651;5420.74;SP;2023-01-26
1825;Yago da Cruz;137.546.892-82;1985-06-04;713;5272.87;RS;2022-08-21
1826;Dante Vargas;348.051.297-60;1969-12-16;668;5894.8;CE;2022-09-15
1827;Maria Alice Andrade;280.961.347-87;1987-02-16;673;4558.35;CE;2022-05-12
1828;Maria Fernanda Nunes;684.591.320-05;1969-07-28;637;5460.14;GO;2023-01-25
1829;Sra. Ana Laura Alves;457.698.310-57;1987-03-06;620;2873.52;CE;2023-10-08
1830;Sr. Vinicius Silveira;547.238.601-26;1994-04-17;639;7324.53;RS;2024-01-25
1831;Luana Cardoso;478.035.916-39;1963-06-30;576;3879.92;RS;2021-11-05
1832;Ana Júlia Mendonça;510.386.472-07;1991-11-03;664;5624.38;SP;2023-04-20
1833;Dr. Marcelo Macedo;768.391.240-96;1990-07-14;763;4846.13;SP;2022-04-23
1834;Maysa Dias;624.980.357-29;1993-05-19;707;6246.42;PE;2022-12-11
1835;Sr. Leandro Cunha;502.496.317-25;1994-06-23;602;5154.69;SP;2022-11-18
1836;Gabrielly Moraes;726.803.145-90;1978-05-08;743;6816.32;SP;2024-09-08
1837;Brenda da Mata;136.784.059-75;1955-10-26;482;4676.16;SC;2022-09-22
1838;Dr. Enzo Aragão;186.204.375-26;1992-07-09;612;4968.87;RJ;2022-02-25
1839;Anna Liz Albuquerque;534.179.680-20;1964-12-07;628;4873.76;PE;2022-05-03
1840;Fernando Sales;504.769.218-30;1956-01-04;763;6020.28;SC;2023-10-05
1841;Ana Monteiro;012.684.953-60;1983-03-19;485;3486.47;SP;2021-10-19
1842;Sr. Heitor Pimenta;385.274.609-47;1979-12-07;641;6357.21;PR;2021-07-10
1843;Davi Lucas Nunes;476.501.829-67;1961-10-06;692;4685.46;SP;2022-04-20
1844;Bruna Pires;680.541.239-06;1988-03-16;850;7064.78;PE;2023-04-26
1845;Dr. Asafe Monteiro;254.310.876-90;1956-10-21;773;6032.29;BA;2023-07-28
1846;Mathias Abreu;571.804.293-41;1965-12-29;684;6311.47;RJ;2024-04-04
1847;Ana Laura Dias;210.795.643-06;2001-09-08;766;7185.37;RJ;2023-11-02
1848;Pedro Lucas da Cunha;164.827.539-73;1958-01-11;724;5476.91;MG;2024-07-29
1849;Dra. Sarah Albuquerque;378.165.294-73;1957-04-17;551;4740.61;SC;2021-06-03
1850;Anthony Gabriel Albuquerque;451.926.083-33;2003-07-27;731;5625.28;CE;2024-03-08
1851;Srta. Ana Cassiano;026.931.457-16;1982-04-27;747;7428.62;SP;2023-06-10
1852;Kevin Moraes;138.256.407-44;1970-10-31;510;3243.08;MG;2022-04-30
1853;Yasmin da Costa;432.709.615-61;1973-02-25;603;5131.61;PR;2022-06-19
1854;Guilherme Aragão;957.326.081-68;1970-12-01;557;5808.2;BA;2023-03-16
1855;Théo da Paz;973.605.428-47;1964-11-06;670;5399.45;BA;2022-10-14
1856;Stephany Rocha;621.940.783-04;1961-11-25;447;2260.18;GO;2022-07-11
1857;Gustavo Garcia;602.581.437-62;2002-11-29;653;3091.4;RS;2021-06-02
1858;Isis da Mota;139.074.658-57;1991-05-26;741;5769.85;RS;2021-10-06
1859;Vinícius Barbosa;467.289.051-11;2008-01-20;850;9107.92;CE;2021-08-12
1860;Mateus Barbosa;012.593.748-23;1970-03-10;598;4677.66;MG;2021-08-05
1861;Alexandre Peixoto;154.368.902-70;1975-11-02;739;7615.17;MG;2023-07-10
1862;Ester Gonçalves;478.360.591-20;1965-12-12;423;1597.62;GO;2022-10-06
1863;Mirella Leão;957.036.482-38;1990-10-20;545;4942.74;SC;2021-09-05
1864;Luísa Almeida;795.264.180-85;1963-06-18;679;6501.77;PE;2023-01-04
1865;Melina Sampaio;913.052.867-40;2000-03-15;476;1491.86;RS;2023-07-15
1866;Kamilly Mendonça;972.653.041-52;1962-04-24;722;4947.8;PR;2023-08-07
1867;Sr. Lucas Pimenta;362.850.914-98;1963-04-11;377;3161.06;PR;2021-09-03
1868;Gabrielly Abreu;524.980.167-67;1994-12-24;715;5597.94;RJ;2021-11-19
1869;Alice Cirino;865.093.247-92;1962-07-22;565;4360.64;PR;2024-12-14
1870;Emanuel Ribeiro;548.269.137-37;1965-02-03;575;3251.95;CE;2021-03-24
1871;Joaquim Pinto;492.307.658-56;1979-09-27;534;4793.28;RS;2022-11-03
1872;Sra. Sabrina Lopes;465.920.873-74;1961-10-25;658;5432.06;MG;2021-07-06
1873;Lívia Campos;172.039.854-23;1999-11-21;500;3818.5;RS;2022-12-30
1874;Luigi Macedo;843.716.902-03;1967-05-17;358;3042.48;SC;2023-11-18
1875;Vitória Gomes;201.354.879-60;2003-07-12;791;4853.87;SP;2024-10-18
1876;Raul Novais;309.726.548-10;1986-05-22;549;4721.11;PR;2022-06-17
1877;Cecilia Abreu;347.290.685-56;1975-04-27;770;5711.78;MG;2021-03-05
1878;Antonella Souza;368.452.917-64;1958-01-01;536;2319.08;SC;2023-07-16
1879;Srta. Olivia Moraes;521.438.960-42;1967-10-17;632;7098.08;PE;2024-02-01
1880;Eduarda Martins;012.769.458-76;1973-06-12;653;5201.72;RS;2021-07-13
1881;Maysa Santos;532.809.476-00;1989-06-24;658;5252.91;GO;2021-07-28
1882;Leandro Cavalcanti;895.702.416-67;1984-09-01;522;4999.28;MG;2021-09-06
1883;Maria Julia Camargo;891.356.720-21;1977-08-21;647;5193.61;SP;2021-05-07
1884;Mariane Garcia;615.098.347-10;1968-08-03;502;5319.51;RS;2021-09-25
1885;André Viana;845.239.670-83;1989-06-22;699;5039.08;RS;2023-04-01
1886;Isabela Oliveira;548.602.197-67;1992-07-13;740;5422.43;BA;2024-11-06
1887;Thomas Ramos;183.592.067-59;2001-10-12;526;3448.3;RJ;2024-04-07
1888;Pedro Henrique Guerra;862.504.719-01;1987-01-04;407;3727.54;CE;2022-06-15
1889;Theo Almeida;418.657.920-20;1985-11-16;400;1971.56;RJ;2021-02-14
1890;Giovanna Andrade;765.134.829-09;2005-11-13;370;2873.93;RJ;2022-02-09
1891;Manuella da Costa;079.135.826-77;1956-07-06;601;4481.3;GO;2021-09-21
1892;Dr. Emanuel Costa;579.612.380-77;1990-05-23;494;2779.77;RJ;2022-11-11
1893;Yago Sousa;458.206.913-42;1965-02-12;675;4849.45;RJ;2021-03-29
1894;Dr. Dom Viana;916.274.035-07;2007-02-08;657;4370.75;GO;2021-04-14
1895;Caio Melo;328.149.706-31;1997-11-23;641;6431.28;MG;2024-03-21
1896;Hadassa Fonseca;052.417.938-79;1968-01-22;690;5107.59;SC;2023-03-20
1897;Vitor Gabriel Cavalcante;934.561.082-06;1964-07-24;650;4959.33;GO;2021-03-02
1898;Anna Liz Moura;580.914.376-84;1956-01-23;620;4634.39;SC;2024-10-31
1899;Srta. Alana Vasconcelos;482.159.630-05;1989-05-22;600;5012.09;SC;2021-12-20
1900;Isaac Santos;815.276.039-03;1973-12-11;500;2984.12;BA;2022-03-16
1901;Eduarda Garcia;139.076.528-86;1978-04-23;453;2023.73;MG;2022-07-18
1902;Alice Ferreira;143.586.729-73;2001-10-04;473;3943.46;PR;2023-07-03
1903;Sr. Henry Campos;931.472.560-06;1992-12-28;512;4609.61;MG;2021-03-12
1904;Catarina Sá;189.620.347-78;1969-05-16;624;3023.5;CE;2024-06-22
1905;Yan Ramos;415.702.896-11;1966-07-07;698;6394.8;CE;2022-05-19
1906;Sra. Pietra da Rosa;316.498.705-66;1986-12-22;500;4420.19;PR;2023-10-19
1907;Sr. Ravi Lucca da Mota;657.104.839-66;1962-08-13;517;4233.67;SC;2024-02-02
1908;Benício Correia;364.178.905-20;1992-07-03;468;1950.89;GO;2021-05-05
1909;Luiz Miguel Albuquerque;705.943.618-93;1980-05-17;574;4468.27;RJ;2022-07-27
1910;João Vitor Sales;562.749.801-30;1979-06-21;572;3391.97;SC;2021-10-09
1911;Joana Cavalcante;728.946.530-00;1990-10-30;572;4845.29;SC;2022-02-13
1912;Mariah Câmara;213.580.476-26;1956-07-19;614;5094.5;PE;2022-05-26
1913;Maria Júlia da Mata;068.293.541-70;1973-10-13;539;5483.72;PE;2021-02-09
1914;Bárbara da Paz;682.713.904-22;1970-07-25;478;4311.56;SC;2024-12-31
1915;Natália Oliveira;765.920.843-83;1961-12-20;761;6568.91;BA;2023-09-10
1916;Stella Câmara;832.901.654-42;1960-03-26;595;4231.7;PE;2023-09-20
1917;Ester Brito;302.416.957-16;1992-06-18;744;4529.03;BA;2024-03-04
1918;Isaac Souza;345.061.827-07;1989-09-16;503;3626.44;PE;2022-10-21
1919;Sra. Evelyn Ribeiro;340.196.872-69;1998-07-02;768;6523.77;SC;2022-07-08
1920;Mirella Sousa;203.789.164-40;1976-06-19;503;3713.69;MG;2021-02-23
1921;Antônio Silveira;657.804.192-30;1970-09-27;546;3658.21;BA;2024-05-07
1922;Lucca Nunes;409.873.651-93;1988-10-09;737;4524.26;RS;2021-03-02
1923;Maya Mendes;987.501.634-93;1982-08-01;813;7332.23;PR;2021-04-30
1924;Rhavi Duarte;718.023.695-03;1965-11-05;750;5537.06;GO;2023-12-21
1925;Allana Souza;215.069.473-52;1958-04-17;602;3382.85;BA;2024-04-11
1926;João Pedro Azevedo;302.458.976-74;1976-01-13;557;4949.65;RS;2021-11-23
1927;Luan Ferreira;290.841.756-11;1993-06-13;775;5092.84;RJ;2022-05-23
1928;Sr. Bento Rezende;740.295.163-43;1983-11-10;576;4456.7;RS;2022-06-30
1929;Ana Carolina Melo;280.167.453-26;2005-12-18;452;4207.35;PE;2021-04-25
1930;Ana Sophia Garcia;685.947.102-67;1987-02-01;533;4068.61;RS;2024-03-25
1931;Erick Cavalcante;027.684.915-94;1973-01-17;565;3730.66;SC;2022-12-28
1932;Renan Pacheco;340.715.982-04;2004-04-23;619;4736.39;MG;2021-12-27
1933;Lucas da Rocha;159.437.082-60;1960-09-27;575;3871.54;RS;2024-04-28
1934;Marina Marques;583.024.791-79;1979-09-16;658;6917.62;BA;2024-11-29
1935;Dante Moreira;286.391.507-02;1966-12-24;636;6084.12;BA;2024-04-26
1936;Lucas Barros;765.804.192-02;1958-02-16;453;3781.76;SP;2024-12-11
1937;Maria Fernanda Sá;349.768.152-00;1993-11-25;488;2427.08;BA;2024-03-08
1938;Luan Cunha;319.670.845-48;1961-01-02;531;5439.9;CE;2021-10-19
1939;Pedro Henrique da Rosa;672.915.483-73;1983-08-07;734;6115.0;CE;2022-01-21
1940;Luiz Otávio Pires;971.254.380-32;1971-02-01;436;3291.72;GO;2024-01-16
1941;Henry Pires;723.068.159-68;1973-02-11;656;5423.54;PR;2021-12-26
1942;Benicio Azevedo;805.231.769-02;1956-11-24;398;2293.68;GO;2021-03-19
1943;Luana Sampaio;157.026.983-12;1964-05-15;612;5432.29;RJ;2021-04-26
1944;Antonella das Neves;465.821.907-76;1966-11-06;356;2685.88;RS;2024-05-17
1945;Dr. Oliver da Luz;943.701.286-50;1978-04-23;637;5945.61;RS;2021-02-10
1946;José Pedro Ribeiro;938.541.607-39;1979-05-18;703;6206.57;PE;2023-09-06
1947;Eloah Moreira;142.675.893-64;2005-12-23;524;2284.0;SP;2022-11-11
1948;Ana Júlia Cirino;580.724.391-97;1995-02-07;572;5577.63;CE;2022-02-17
1949;Gustavo Henrique Novaes;901.264.753-34;1956-01-06;787;7006.55;MG;2022-11-29
1950;Luara Martins;928.360.514-42;1997-10-15;671;5747.64;MG;2022-10-25
1951;Dr. Nathan Cardoso;612.098.453-42;2005-04-03;553;4293.94;SP;2021-02-14
1952;Dra. Bianca Cassiano;763.209.481-40;1996-06-03;820;5617.44;MG;2024-04-16
1953;Sabrina Pereira;374.625.901-07;1961-04-07;813;6181.97;MG;2021-08-16
1954;Mariah Novaes;574.801.639-75;2002-05-28;779;4825.18;PE;2023-01-18
1955;Luan Rodrigues;483.169.025-24;1990-06-08;690;4783.23;RJ;2023-02-05
1956;Anthony Gabriel Novaes;390.754.681-48;1968-08-14;450;3818.53;SC;2024-04-15
1957;Théo da Cruz;628.419.570-20;1996-01-07;741;5083.06;RJ;2022-11-21
1958;Maria Luiza Guerra;729.860.413-96;2001-10-17;440;3428.16;PR;2022-10-23
1959;Sra. Maria Julia Macedo;561.037.284-44;1984-11-08;609;5420.32;MG;2021-11-19
1960;Luara Vasconcelos;427.503.689-10;2005-08-30;733;5804.58;SC;2024-08-02
1961;Vinicius Dias;413.825.796-91;1981-06-04;842;6960.23;GO;2024-08-22
1962;Agatha Oliveira;073.165.482-07;1966-03-13;578;3012.43;BA;2021-12-23
1963;Emilly Silva;670.931.258-59;1973-01-03;588;4367.61;PE;2024-11-21
1964;Nina Pereira;068.297.143-03;1961-06-18;735;6342.48;CE;2023-01-01
1965;Enzo Gabriel Moreira;081.475.326-44;1988-06-22;478;3996.25;RS;2024-09-25
1966;Dr. Asafe da Rosa;372.849.561-19;1991-01-12;700;7128.03;CE;2021-12-26
1967;Sr. Brayan Peixoto;586.934.217-19;1982-07-29;726;6568.85;SC;2022-09-21
1968;Sr. Vinicius Lima;213.856.974-82;1970-06-30;627;5404.31;PR;2021-09-18
1969;Alana Camargo;145.039.867-75;1960-06-05;769;4819.22;MG;2021-01-04
1970;Pietro Carvalho;032.678.145-53;1997-06-30;578;3851.43;CE;2023-03-13
1971;Ana da Conceição;879.136.205-95;1978-12-08;665;6550.22;CE;2021-03-08
1972;Stephany Moura;617.930.582-02;1976-03-06;548;1993.7;MG;2024-05-18
1973;Ana Julia Gonçalves;982.641.375-55;1990-02-18;570;5473.47;BA;2024-06-06
1974;Luara Peixoto;654.318.920-70;2007-03-28;684;5900.19;RS;2024-08-02
1975;Dom Mendonça;495.806.217-30;1962-08-08;586;3408.97;CE;2021-08-02
1976;Rodrigo Macedo;520.319.874-88;1995-02-02;681;4613.72;GO;2021-10-16
1977;Marina Gonçalves;067.594.831-20;1994-09-01;850;7370.51;BA;2021-06-09
1978;Bárbara Vieira;248.106.753-35;2006-11-03;550;3788.61;RS;2022-12-12
1979;Mariana Silva;467.598.301-48;1966-04-25;608;4624.5;BA;2021-12-10
1980;Arthur Gabriel Macedo;217.635.849-09;1980-07-11;754;6218.42;RJ;2024-12-22
1981;Maria Eduarda Alves;187.205.346-71;1973-05-25;532;6146.44;BA;2023-07-04
1982;Emanuel da Paz;495.018.673-66;1971-10-24;625;5768.84;SP;2022-06-28
1983;Arthur Gabriel Pastor;431.872.069-13;1960-09-23;547;4739.12;RS;2022-05-27
1984;Gael Abreu;205.167.839-12;1957-03-10;657;3366.35;RJ;2022-12-19
1985;Arthur Araújo;634.581.709-01;1988-06-07;850;8090.64;PR;2021-08-10
1986;Isaac Lopes;780.365.942-00;1988-11-19;572;3473.73;SP;2021-04-09
1987;Srta. Manuela Abreu;013.698.247-69;1994-06-08;661;5374.7;SC;2023-06-17
1988;Maria Eduarda Andrade;415.986.203-98;1985-04-28;662;5487.58;SC;2021-12-07
1989;Vitor Gabriel Martins;453.182.706-62;1986-04-04;680;6887.31;SC;2023-10-07
1990;Srta. Marina da Conceição;920.345.687-29;1976-01-23;688;4454.34;SC;2022-12-21
1991;Vicente Martins;254.319.807-50;1993-03-31;783;7904.61;PE;2023-02-08
1992;Bento Oliveira;931.068.752-59;1981-03-14;850;5676.51;RJ;2023-09-09
1993;Maria Eduarda da Cunha;590.823.174-60;1973-10-28;649;3109.9;CE;2024-08-26
1994;Davi Lucca Cirino;241.758.360-71;1976-10-11;686;4939.8;RS;2021-11-30
1995;Lorenzo Correia;431.285.906-05;1965-09-06;850;6025.39;GO;2021-05-31
1996;Eduardo Novaes;702.538.914-50;1972-04-21;417;2864.74;SP;2022-08-27
1997;Maria Flor da Rocha;536.924.081-70;1998-09-11;382;3807.1;SP;2022-10-15
1998;Breno da Mota;206.854.917-49;1976-03-17;372;3004.46;PR;2021-08-03
1999;Dom da Rocha;543.819.602-89;1962-01-10;370;2639.7;RJ;2022-12-02
2000;Théo Campos;708.961.452-20;1983-03-25;817;6896.65;MG;2023-02-08
2001;Zoe Costela;605.842.917-01;1965-01-19;516;4096.8;MG;2021-06-03
2002;Sra. Liz Farias;156.894.327-09;2001-09-07;622;5448.63;PE;2021-07-10
2003;Yago Novaes;091.423.768-31;1968-11-07;455;4232.57;BA;2024-05-01
2004;Kaique Albuquerque;048.265.371-07;1998-12-12;300;1770.12;CE;2023-09-16
2005;Sr. Mateus Viana;921.453.087-41;1958-11-21;561;5121.33;SP;2023-06-03
2006;Luiz Otávio Câmara;470.392.518-41;1958-03-12;622;3570.44;MG;2024-05-28
2007;Luiz Miguel Machado;701.956.423-25;1988-07-05;501;4206.68;SC;2021-11-18
2008;Isabela Costela;069.843.215-06;1999-11-18;610;4300.88;SP;2021-07-27
2009;Daniel Lima;165.093.847-01;1998-12-02;562;5192.17;BA;2022-02-25
2010;Léo Correia;534.286.910-24;1956-08-14;557;4367.91;RS;2023-04-19
2011;Stephany Gonçalves;012.546.738-90;1996-09-07;850;5376.32;PE;2024-01-12
2012;Sr. Benicio Martins;852.169.370-21;1992-09-24;397;3959.59;PR;2024-09-14
2013;Aylla Andrade;318.407.695-48;1983-07-09;538;3985.76;PR;2022-09-02
2014;Luigi Camargo;493.608.125-60;1973-11-10;526;3948.2;RS;2021-07-16
2015;Dr. Benicio Cassiano;120.865.397-03;1960-11-27;811;7290.13;SP;2023-03-16
2016;Sr. Murilo Andrade;152.734.069-43;1965-07-18;723;4367.77;CE;2024-01-31
2017;Giovanna Barros;562.094.831-51;1983-09-19;481;1008.92;GO;2021-11-11
2018;Pedro Miguel Novais;302.581.764-07;1993-12-15;522;5132.7;SP;2023-01-09
2019;Liam Silveira;483.967.502-38;1984-06-11;682;5234.49;SP;2023-05-26
2020;Maria Júlia Novais;548.927.603-74;1983-06-17;617;4247.11;RJ;2022-08-27
2021;Guilherme Duarte;805.421.637-80;1991-03-29;644;5917.88;CE;2023-09-11
2022;Maria Fernanda Borges;528.419.360-15;1988-08-03;426;3707.65;RS;2021-07-18
2023;Emilly Dias;301.685.279-95;2005-03-24;731;5432.9;SP;2022-02-28
2024;Ian Nunes;723.584.619-46;1982-01-18;704;8446.65;MG;2024-07-31
2025;Stephany Fernandes;517.432.068-44;1983-11-24;607;5249.31;PR;2021-06-17
2026;Marcela Ribeiro;498.527.361-91;1976-10-13;531;4429.25;GO;2021-08-25
2027;Igor Pimenta;870.621.954-30;1962-10-04;675;5594.84;PR;2023-03-26
2028;Ana Beatriz Lopes;284.705.913-04;1986-03-15;497;4182.36;GO;2023-09-29
2029;Cauê Moraes;258.093.617-30;1985-05-04;795;6808.64;PR;2021-07-06
2030;Maria Júlia Monteiro;047.135.628-07;1988-08-21;735;5642.99;PE;2023-03-05
2031;Ana Laura Câmara;073.519.468-84;1998-07-27;709;5951.27;MG;2023-01-30
2032;Miguel da Rocha;719.062.385-02;1967-03-06;505;4358.52;SC;2023-01-27
2033;Mariah Abreu;657.923.418-00;1975-08-17;500;3367.12;MG;2023-07-02
2034;Eloah da Conceição;076.812.935-40;1986-03-21;642;5433.24;SP;2022-06-24
2035;Yasmin Barros;738.401.256-26;1968-10-23;477;4869.99;GO;2023-08-11
2036;Bella Duarte;942.701.358-32;1998-04-27;688;4799.27;PR;2022-04-09
2037;Calebe das Neves;468.213.590-24;1981-12-04;435;3335.1;PR;2024-03-01
2038;Sr. Henry Gabriel Rodrigues;538.417.096-48;1999-03-15;566;4641.14;SP;2021-11-06
2039;Sr. Francisco Azevedo;628.450.137-44;1957-10-30;576;2600.54;RJ;2021-06-25
2040;Dra. Emanuelly Farias;360.852.719-21;1989-10-25;573;4278.38;BA;2024-01-14
2041;Dra. Fernanda Novais;341.065.982-05;1966-12-30;696;4869.8;SC;2024-04-22
2042;Joaquim Silva;591.830.674-93;1995-05-10;821;4656.36;RS;2024-02-08
2043;Elisa Rios;209.567.384-00;2005-05-24;777;5991.68;SP;2023-03-04
2044;Dra. Eloah Martins;160.572.394-07;1984-04-14;723;5863.8;PE;2023-05-08
2045;Dr. Rhavi Farias;840.736.159-39;1971-01-20;756;5660.64;PE;2024-11-08
2046;Srta. Olivia Almeida;259.874.603-10;1963-10-19;488;5324.5;GO;2024-03-18
2047;Nina Gomes;597.401.382-41;1987-03-30;606;5069.56;RS;2023-09-03
2048;Ana Clara Vargas;234.750.168-26;1990-09-04;768;5112.04;PR;2021-06-11
2049;Davi Lucca Garcia;423.781.056-90;1993-06-06;691;4938.11;SC;2021-03-13
2050;Yasmin Novaes;930.746.218-69;1977-01-01;604;4904.28;PE;2024-03-15
2051;Maria Fernanda Leão;694.053.278-10;2002-09-25;439;2733.16;PE;2024-03-16
2052;Beatriz Sá;061.957.482-85;1991-06-03;782;7142.19;CE;2021-10-29
2053;Benício Fonseca;274.890.615-20;1983-08-25;612;5139.12;RJ;2023-07-09
2054;Dra. Maria Fernanda da Mata;870.423.169-40;1981-07-15;584;6028.58;MG;2021-12-09
2055;Dante Camargo;019.625.374-80;2005-02-13;595;4991.84;RS;2022-01-30
2056;Thomas Silveira;862.974.031-04;1971-08-17;757;5278.63;MG;2021-03-29
2057;Sra. Marina Mendonça;357.801.462-17;2001-06-28;807;4925.54;SC;2021-06-10
2058;Marcos Vinicius Viana;246.318.095-15;2001-10-08;815;6147.32;SC;2022-02-18
2059;Sr. Matteo Pinto;203.978.154-41;1984-05-02;590;2829.99;MG;2024-05-03
2060;Davi Lucas Moura;213.905.478-41;1970-03-26;565;3480.19;PR;2022-10-17
2061;Breno Vargas;497.385.612-64;1986-07-25;547;4238.69;RJ;2021-06-28
2062;Sabrina Camargo;238.174.569-64;1983-05-19;734;6079.6;SC;2024-02-14
2063;Luísa Correia;742.951.603-34;1998-11-03;656;4152.48;SC;2024-02-05
2064;Erick Leão;157.398.420-50;2001-02-15;514;5910.73;BA;2022-07-20
2065;Sra. Maria Luísa Ramos;064.927.518-76;1991-09-06;531;5904.21;PE;2023-07-28
2066;Luiz Gustavo Martins;502.719.364-52;2004-11-22;590;4722.29;SP;2024-12-05
2067;Srta. Mariane Dias;309.248.675-74;1994-12-05;748;7255.89;CE;2024-04-18
2068;Davi Vasconcelos;615.702.394-52;1982-12-03;606;4459.76;PE;2023-05-10
2069;Luiza da Conceição;419.730.862-04;1998-06-07;613;5241.96;RJ;2023-04-29
2070;Mariana Melo;895.271.043-60;2008-03-01;726;5812.23;MG;2021-10-31
2071;Mariane Cirino;715.983.206-02;1956-12-02;694;7190.36;CE;2024-04-19
2072;Srta. Julia Azevedo;023.157.869-59;1957-08-04;665;5631.65;CE;2021-07-25
2073;Dr. Otávio Freitas;874.652.019-85;1970-09-28;437;865.27;RJ;2024-02-27
2074;Sr. Bernardo das Neves;035.428.671-44;1985-07-23;666;5233.18;RJ;2022-08-09
2075;Maria Julia Fernandes;879.163.045-20;1971-12-23;558;4707.53;PE;2022-12-06
2076;Dra. Alana da Cruz;691.872.043-04;2007-03-25;612;6023.78;SC;2022-06-25
2077;Manuela Duarte;863.971.420-78;1975-07-29;630;4293.08;SC;2024-09-03
2078;Gabriel da Mota;068.237.941-78;2003-11-27;738;5686.87;GO;2024-03-17
2079;Gabrielly Fogaça;630.542.817-44;2000-06-13;683;4986.59;CE;2023-08-27
2080;Ian Fonseca;025.679.483-92;2001-09-08;542;4420.17;SP;2021-12-19
2081;Stephany Gonçalves;917.524.608-20;1978-10-23;621;5447.83;PR;2023-04-06
2082;Carolina Pires;592.871.430-05;1987-02-26;587;2859.64;MG;2024-06-20
2083;Rodrigo Melo;915.207.643-16;1964-11-17;568;5337.82;CE;2024-10-26
2084;Clara Aparecida;085.723.946-56;1977-01-15;584;4425.62;SC;2021-03-21
2085;Felipe Cassiano;942.765.830-47;1983-10-24;738;5192.03;SC;2022-11-10
